Date/Time;Symbol;Side;Type;Price;Stop price;Quantity;Event;Symb. type;Trading exchange;
1/13/2026 3:55:04 AM;AMD;Sell;Limit;207.35;;5;Modified;Equities;US;
1/13/2026 3:51:43 AM;AMD;Sell;Stop loss;;205.44;10;Modified;Equities;US;
1/13/2026 3:51:37 AM;AMD;Sell;Limit;207.39;;5;Created;Equities;US;
1/13/2026 3:51:13 AM;AMD;Sell;Take profit;208.24;;10;Modified;Equities;US;
1/13/2026 3:51:13 AM;AMD;Sell;Stop loss;;204.96;10;Modified;Equities;US;
1/13/2026 3:51:13 AM;AMD;Sell;Market;207.02;;10;Filled;Equities;US;
1/13/2026 3:50:52 AM;AMD;Sell;Take profit;208.24;;20;Modified;Equities;US;
1/13/2026 3:50:34 AM;AMD;Sell;Take profit;207.53;;20;Modified;Equities;US;
1/13/2026 3:50:34 AM;AMD;Sell;Stop loss;;204.96;20;Modified;Equities;US;
1/13/2026 3:50:34 AM;AMD;Sell;Market;206.67;;80;Filled;Equities;US;
1/13/2026 3:50:14 AM;AMD;Sell;Take profit;207.53;;100;Modified;Equities;US;
1/13/2026 3:49:57 AM;AMD;Sell;Take profit;207.43;;100;Modified;Equities;US;
1/13/2026 3:49:57 AM;AMD;Sell;Stop loss;;204.96;100;Modified;Equities;US;
1/13/2026 3:49:57 AM;AMD;Buy;Market;205.66;;50;Filled;Equities;US;
1/13/2026 3:49:48 AM;AMD;Sell;Stop loss;;204.96;50;Modified;Equities;US;
1/13/2026 3:49:35 AM;AMD;Sell;Take profit;207.43;;50;Modified;Equities;US;
1/13/2026 3:48:38 AM;AMD;Sell;Stop loss;;204.61;50;Modified;Equities;US;
1/13/2026 3:47:31 AM;AMD;Sell;Take profit;207.31;;50;Modified;Equities;US;
1/13/2026 3:47:30 AM;AMD;Sell;Take profit;205.86;;50;Created;Equities;US;
1/13/2026 3:47:25 AM;AMD;Sell;Stop loss;;204.67;50;Created;Equities;US;
1/13/2026 3:47:22 AM;AMD;Buy;Market;205.61;;50;Filled;Equities;US;
1/13/2026 3:46:07 AM;AMD;Sell;Take profit;207.27;;51;Cancelled;Equities;US;
1/13/2026 3:46:07 AM;AMD;Sell;Market;204.66;;51;Filled;Equities;US;
1/13/2026 3:45:33 AM;AMD;Sell;Stop loss;;204.80;51;Cancelled;Equities;US;
1/13/2026 3:45:18 AM;AMD;Sell;Take profit;207.27;;51;Modified;Equities;US;
1/13/2026 3:45:16 AM;AMD;Sell;Take profit;205.88;;51;Created;Equities;US;
1/13/2026 3:45:12 AM;AMD;Sell;Stop loss;;204.80;51;Modified;Equities;US;
1/13/2026 3:45:12 AM;AMD;Buy;Market;205.37;;50;Filled;Equities;US;
1/13/2026 3:45:07 AM;AMD;Sell;Stop loss;;204.80;1;Created;Equities;US;
1/13/2026 3:45:03 AM;AMD;Buy;Market;205.28;;1;Filled;Equities;US;
1/13/2026 3:40:29 AM;NVDA;Sell;Stop loss;;185.32;101;Cancelled;Equities;US;
1/13/2026 3:40:29 AM;NVDA;Sell;Take profit;187.33;;101;Cancelled;Equities;US;
1/13/2026 3:40:29 AM;NVDA;Sell;Market;185.91;;101;Filled;Equities;US;
1/13/2026 3:39:53 AM;NVDA;Sell;Take profit;187.33;;101;Modified;Equities;US;
1/13/2026 3:39:34 AM;NVDA;Sell;Take profit;186.90;;101;Modified;Equities;US;
1/13/2026 3:39:34 AM;NVDA;Sell;Stop loss;;185.32;101;Modified;Equities;US;
1/13/2026 3:39:34 AM;NVDA;Buy;Market;186.05;;50;Filled;Equities;US;
1/13/2026 3:39:31 AM;NVDA;Sell;Stop loss;;185.32;51;Modified;Equities;US;
1/13/2026 3:39:12 AM;NVDA;Sell;Take profit;186.90;;51;Modified;Equities;US;
1/13/2026 3:39:12 AM;NVDA;Sell;Stop loss;;184.46;51;Modified;Equities;US;
1/13/2026 3:39:12 AM;NVDA;Buy;Market;185.93;;1;Filled;Equities;US;
1/13/2026 3:39:11 AM;NVDA;Sell;Take profit;186.90;;50;Created;Equities;US;
1/13/2026 3:39:03 AM;NVDA;Sell;Stop loss;;184.46;50;Created;Equities;US;
1/13/2026 3:38:58 AM;NVDA;Buy;Market;185.70;;50;Filled;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Take profit;182.69;;25;Cancelled;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Stop loss;;186.11;25;Cancelled;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Market;185.14;;25;Filled;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Take profit;182.69;;25;Modified;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Stop loss;;186.11;25;Modified;Equities;US;
1/9/2026 3:59:49 AM;NVDA;Buy;Market;185.13;;25;Filled;Equities;US;
1/9/2026 3:57:45 AM;NVDA;Buy;Stop loss;;186.11;50;Modified;Equities;US;
1/9/2026 3:57:35 AM;NVDA;Buy;Take profit;182.69;;50;Modified;Equities;US;
1/9/2026 3:57:32 AM;NVDA;Buy;Take profit;183.50;;50;Created;Equities;US;
1/9/2026 3:57:30 AM;NVDA;Buy;Stop loss;;186.40;50;Created;Equities;US;
1/9/2026 3:57:27 AM;NVDA;Sell;Market;185.52;;50;Filled;Equities;US;
1/9/2026 3:47:00 AM;NVDA;Buy;Take profit;186.09;;50;Cancelled;Equities;US;
1/9/2026 3:47:00 AM;NVDA;Buy;Stop loss;;187.85;50;Cancelled;Equities;US;
1/9/2026 3:47:00 AM;NVDA;Buy;Market;187.42;;50;Filled;Equities;US;
1/9/2026 3:46:41 AM;NVDA;Buy;Limit;186.60;;80;Cancelled;Equities;US;
1/9/2026 3:46:39 AM;NVDA;Buy;Take profit;186.09;;50;Modified;Equities;US;
1/9/2026 3:46:18 AM;NVDA;Buy;Take profit;186.10;;50;Modified;Equities;US;
1/9/2026 3:46:18 AM;NVDA;Buy;Stop loss;;187.85;50;Modified;Equities;US;
1/9/2026 3:46:18 AM;NVDA;Buy;Market;187.28;;50;Filled;Equities;US;
1/9/2026 3:43:59 AM;NVDA;Buy;Limit;186.60;;80;Created;Equities;US;
1/9/2026 3:43:44 AM;NVDA;Buy;Take profit;186.10;;100;Modified;Equities;US;
1/9/2026 3:43:31 AM;NVDA;Buy;Stop loss;;187.85;100;Modified;Equities;US;
1/9/2026 3:43:10 AM;NVDA;Buy;Take profit;186.60;;100;Modified;Equities;US;
1/9/2026 3:43:00 AM;NVDA;Buy;Stop loss;;187.70;100;Modified;Equities;US;
1/9/2026 3:42:57 AM;NVDA;Buy;Take profit;186.71;;100;Modified;Equities;US;
1/9/2026 3:42:57 AM;NVDA;Buy;Stop loss;;188.35;100;Modified;Equities;US;
1/9/2026 3:42:57 AM;NVDA;Sell;Market;187.30;;50;Filled;Equities;US;
1/9/2026 3:41:48 AM;NVDA;Buy;Take profit;186.71;;50;Created;Equities;US;
1/9/2026 3:41:42 AM;NVDA;Buy;Stop loss;;188.35;50;Created;Equities;US;
1/9/2026 3:41:36 AM;NVDA;Sell;Market;187.64;;50;Filled;Equities;US;
1/8/2026 4:39:06 AM;NVDA;Sell;Limit;191.45;;10;Cancelled;Equities;US;
1/8/2026 4:38:54 AM;NVDA;Sell;Take profit;191.94;;20;Cancelled;Equities;US;
1/8/2026 4:38:54 AM;NVDA;Sell;Stop loss;;190.00;20;Filled;Equities;US;
1/8/2026 4:37:21 AM;NVDA;Sell;Stop loss;;190.00;20;Modified;Equities;US;
1/8/2026 4:28:30 AM;NVDA;Sell;Take profit;191.94;;20;Modified;Equities;US;
1/8/2026 4:28:13 AM;NVDA;Sell;Stop loss;;189.97;20;Modified;Equities;US;
1/8/2026 4:24:19 AM;NVDA;Sell;Take profit;191.98;;20;Modified;Equities;US;
1/8/2026 4:24:03 AM;NVDA;Sell;Take profit;191.99;;20;Modified;Equities;US;
1/8/2026 4:23:34 AM;NVDA;Sell;Stop loss;;190.10;20;Modified;Equities;US;
1/8/2026 4:23:27 AM;NVDA;Sell;Stop loss;;190.24;20;Modified;Equities;US;
1/8/2026 4:23:20 AM;NVDA;Sell;Limit;191.45;;10;Created;Equities;US;
1/8/2026 4:13:21 AM;NVDA;Sell;Stop loss;;189.96;20;Modified;Equities;US;
1/8/2026 4:13:17 AM;NVDA;Sell;Stop loss;;189.77;20;Modified;Equities;US;
1/8/2026 4:13:11 AM;NVDA;Sell;Stop loss;;189.76;20;Modified;Equities;US;
1/8/2026 4:08:00 AM;NVDA;Sell;Stop loss;;189.80;20;Modified;Equities;US;
1/8/2026 4:08:00 AM;NVDA;Sell;Take profit;192.22;;20;Modified;Equities;US;
1/8/2026 4:08:00 AM;NVDA;Sell;Limit;190.98;;10;Filled;Equities;US;
1/8/2026 4:07:57 AM;NVDA;Sell;Stop loss;;189.80;30;Modified;Equities;US;
1/8/2026 4:07:48 AM;NVDA;Sell;Limit;190.97;;10;Created;Equities;US;
1/8/2026 4:06:57 AM;NVDA;Sell;Stop loss;;189.43;30;Modified;Equities;US;
1/8/2026 4:06:28 AM;NVDA;Sell;Stop loss;;189.07;30;Modified;Equities;US;
1/8/2026 4:06:24 AM;NVDA;Sell;Stop loss;;189.25;30;Created;Equities;US;
1/8/2026 4:06:07 AM;NVDA;Sell;Take profit;192.22;;30;Modified;Equities;US;
1/8/2026 4:06:07 AM;NVDA;Sell;Limit;190.27;;120;Filled;Equities;US;
1/8/2026 4:05:59 AM;NVDA;Sell;Take profit;192.22;;150;Modified;Equities;US;
1/8/2026 4:05:58 AM;NVDA;Sell;Take profit;191.41;;150;Modified;Equities;US;
1/8/2026 4:05:38 AM;NVDA;Sell;Stop loss;;189.23;150;Cancelled;Equities;US;
1/8/2026 4:05:37 AM;NVDA;Sell;Stop loss;;189.23;150;Created;Equities;US;
1/8/2026 4:05:36 AM;NVDA;Sell;Take profit;190.85;;150;Modified;Equities;US;
1/8/2026 4:05:25 AM;NVDA;Sell;Limit;190.27;;120;Modified;Equities;US;
1/8/2026 4:05:13 AM;NVDA;Sell;Limit;190.28;;120;Created;Equities;US;
1/8/2026 4:04:48 AM;NVDA;Sell;Take profit;190.93;;150;Modified;Equities;US;
1/8/2026 4:04:48 AM;NVDA;Buy;Market;190.01;;50;Filled;Equities;US;
1/8/2026 4:04:34 AM;NVDA;Sell;Take profit;190.93;;100;Modified;Equities;US;
1/8/2026 4:04:32 AM;NVDA;Sell;Take profit;190.27;;100;Modified;Equities;US;
1/8/2026 4:04:32 AM;NVDA;Buy;Market;189.91;;50;Filled;Equities;US;
1/8/2026 4:04:15 AM;NVDA;Sell;Stop loss;;189.08;50;Cancelled;Equities;US;
1/8/2026 4:04:14 AM;NVDA;Sell;Stop loss;;189.08;50;Created;Equities;US;
1/8/2026 4:04:12 AM;NVDA;Sell;Take profit;190.27;;50;Created;Equities;US;
1/8/2026 4:04:01 AM;NVDA;Buy;Market;189.73;;50;Filled;Equities;US;
1/7/2026 3:50:59 AM;TSLA;Buy;Limit;437.01;;10;Cancelled;Equities;US;
1/7/2026 3:50:57 AM;TSLA;Buy;Take profit;435.43;;20;Cancelled;Equities;US;
1/7/2026 3:50:57 AM;TSLA;Buy;Market;439.39;;20;Filled;Equities;US;
1/7/2026 3:50:24 AM;TSLA;Buy;Stop loss;;440.55;20;Cancelled;Equities;US;
1/7/2026 3:50:23 AM;TSLA;Buy;Stop loss;;440.55;20;Created;Equities;US;
1/7/2026 3:50:16 AM;TSLA;Buy;Stop loss;;439.18;20;Cancelled;Equities;US;
1/7/2026 3:49:15 AM;TSLA;Buy;Stop loss;;439.18;20;Created;Equities;US;
1/7/2026 3:48:24 AM;TSLA;Buy;Limit;437.01;;10;Created;Equities;US;
1/7/2026 3:47:38 AM;TSLA;Buy;Take profit;435.43;;20;Modified;Equities;US;
1/7/2026 3:46:13 AM;TSLA;Buy;Take profit;436.13;;20;Modified;Equities;US;
1/7/2026 3:46:13 AM;TSLA;Buy;Limit;437.61;;80;Filled;Equities;US;
1/7/2026 3:45:20 AM;TSLA;Buy;Limit;437.64;;80;Modified;Equities;US;
1/7/2026 3:45:15 AM;TSLA;Buy;Take profit;436.13;;100;Modified;Equities;US;
1/7/2026 3:45:10 AM;TSLA;Buy;Limit;437.64;;70;Modified;Equities;US;
1/7/2026 3:44:40 AM;TSLA;Buy;Limit;437.08;;70;Modified;Equities;US;
1/7/2026 3:42:36 AM;TSLA;Buy;Limit;437.08;;80;Created;Equities;US;
1/7/2026 3:41:40 AM;TSLA;Buy;Take profit;435.84;;100;Modified;Equities;US;
1/7/2026 3:41:03 AM;TSLA;Buy;Take profit;435.98;;100;Modified;Equities;US;
1/7/2026 3:40:38 AM;TSLA;Buy;Take profit;436.98;;100;Modified;Equities;US;
1/7/2026 3:40:38 AM;TSLA;Sell;Market;438.80;;50;Filled;Equities;US;
1/7/2026 3:40:08 AM;TSLA;Buy;Take profit;436.98;;50;Modified;Equities;US;
1/7/2026 3:39:48 AM;TSLA;Buy;Stop loss;;439.80;50;Cancelled;Equities;US;
1/7/2026 3:39:44 AM;TSLA;Buy;Take profit;437.35;;50;Created;Equities;US;
1/7/2026 3:39:42 AM;TSLA;Buy;Stop loss;;439.80;50;Created;Equities;US;
1/7/2026 3:39:38 AM;TSLA;Sell;Market;438.93;;50;Filled;Equities;US;
1/6/2026 3:52:05 AM;TSLA;Sell;Limit;455.00;;5;Cancelled;Equities;US;
1/6/2026 3:52:03 AM;TSLA;Sell;Take profit;458.00;;10;Cancelled;Equities;US;
1/6/2026 3:52:03 AM;TSLA;Sell;Stop loss;;451.42;10;Filled;Equities;US;
1/6/2026 3:50:03 AM;TSLA;Sell;Take profit;458.00;;10;Modified;Equities;US;
1/6/2026 3:49:53 AM;TSLA;Buy;Stop;;455.92;5;Cancelled;Equities;US;
1/6/2026 3:49:51 AM;TSLA;Buy;Stop;;455.92;5;Created;Equities;US;
1/6/2026 3:49:49 AM;TSLA;Sell;Limit;455.00;;5;Created;Equities;US;
1/6/2026 3:49:41 AM;TSLA;Sell;Take profit;456.58;;10;Modified;Equities;US;
1/6/2026 3:49:38 AM;TSLA;Sell;Take profit;454.99;;10;Modified;Equities;US;
1/6/2026 3:49:22 AM;TSLA;Sell;Stop loss;;451.44;10;Modified;Equities;US;
1/6/2026 3:49:08 AM;TSLA;Sell;Take profit;455.73;;10;Modified;Equities;US;
1/6/2026 3:49:05 AM;TSLA;Sell;Take profit;454.99;;10;Modified;Equities;US;
1/6/2026 3:48:51 AM;TSLA;Sell;Stop loss;;451.00;10;Modified;Equities;US;
1/6/2026 3:48:47 AM;TSLA;Sell;Stop loss;;449.99;10;Modified;Equities;US;
1/6/2026 3:48:24 AM;TSLA;Sell;Limit;455.48;;5;Cancelled;Equities;US;
1/6/2026 3:47:53 AM;TSLA;Sell;Take profit;460.80;;10;Modified;Equities;US;
1/6/2026 3:47:38 AM;TSLA;Sell;Stop loss;;451.70;10;Modified;Equities;US;
1/6/2026 3:47:26 AM;TSLA;Sell;Stop loss;;451.99;10;Modified;Equities;US;
1/6/2026 3:47:20 AM;TSLA;Sell;Stop loss;;451.63;10;Modified;Equities;US;
1/6/2026 3:47:14 AM;TSLA;Sell;Limit;455.48;;5;Created;Equities;US;
1/6/2026 3:45:56 AM;TSLA;Sell;Stop loss;;451.46;10;Modified;Equities;US;
1/6/2026 3:45:56 AM;TSLA;Sell;Take profit;460.78;;10;Modified;Equities;US;
1/6/2026 3:45:56 AM;TSLA;Sell;Limit;453.96;;15;Filled;Equities;US;
1/6/2026 3:45:21 AM;TSLA;Sell;Stop loss;;451.46;25;Modified;Equities;US;
1/6/2026 3:43:52 AM;TSLA;Sell;Stop loss;;450.09;25;Created;Equities;US;
1/6/2026 3:42:52 AM;TSLA;Sell;Limit;453.96;;15;Created;Equities;US;
1/6/2026 3:42:28 AM;TSLA;Sell;Take profit;460.78;;25;Modified;Equities;US;
1/6/2026 3:42:26 AM;TSLA;Sell;Take profit;453.98;;25;Modified;Equities;US;
1/6/2026 3:41:00 AM;TSLA;Sell;Take profit;457.67;;25;Modified;Equities;US;
1/6/2026 3:40:59 AM;TSLA;Sell;Take profit;453.96;;25;Created;Equities;US;
1/6/2026 3:39:17 AM;TSLA;Sell;Stop loss;;449.65;25;Cancelled;Equities;US;
1/6/2026 3:38:35 AM;TSLA;Sell;Stop loss;;449.65;25;Modified;Equities;US;
1/6/2026 3:38:31 AM;TSLA;Sell;Stop loss;;449.30;25;Created;Equities;US;
1/6/2026 3:38:06 AM;TSLA;Buy;Market;451.83;;25;Filled;Equities;US;
1/6/2026 3:36:03 AM;NVDA;Sell;Take profit;196.02;;30;Cancelled;Equities;US;
1/6/2026 3:36:03 AM;NVDA;Sell;Market;192.10;;30;Filled;Equities;US;
1/6/2026 3:35:53 AM;NVDA;Sell;Stop loss;;192.29;30;Cancelled;Equities;US;
1/6/2026 3:35:00 AM;NVDA;Sell;Stop loss;;192.29;30;Modified;Equities;US;
1/6/2026 3:34:29 AM;NVDA;Sell;Take profit;196.02;;30;Created;Equities;US;
1/6/2026 3:34:24 AM;NVDA;Sell;Stop loss;;192.42;30;Modified;Equities;US;
1/6/2026 3:34:21 AM;NVDA;Sell;Stop loss;;192.53;30;Created;Equities;US;
1/6/2026 3:34:12 AM;NVDA;Buy;Market;193.55;;30;Filled;Equities;US;
12/30/2025 3:37:06 AM;TSLA;Buy;Stop loss;;467.05;1;Filled;Equities;US;
12/30/2025 3:35:44 AM;TSLA;Buy;Stop loss;;467.02;1;Modified;Equities;US;
12/30/2025 3:33:36 AM;TSLA;Buy;Stop loss;;468.03;1;Modified;Equities;US;
12/30/2025 3:31:07 AM;TSLA;Buy;Stop loss;;469.63;1;Modified;Equities;US;
12/30/2025 3:31:03 AM;TSLA;Buy;Stop loss;;470.17;1;Modified;Equities;US;
12/30/2025 3:30:58 AM;TSLA;Buy;Stop loss;;469.45;1;Created;Equities;US;
12/30/2025 3:30:41 AM;TSLA;Sell;Market;466.45;;1;Filled;Equities;US;
12/20/2025 4:09:47 AM;NVDA;Sell;Take profit;181.97;;15;Cancelled;Equities;US;
12/20/2025 4:09:47 AM;NVDA;Sell;Stop loss;;179.48;15;Filled;Equities;US;
12/20/2025 4:08:37 AM;NVDA;Sell;Stop loss;;179.49;15;Modified;Equities;US;
12/20/2025 4:08:20 AM;NVDA;Sell;Stop loss;;179.53;15;Modified;Equities;US;
12/20/2025 4:07:47 AM;NVDA;Sell;Stop loss;;179.59;15;Modified;Equities;US;
12/20/2025 4:05:35 AM;NVDA;Sell;Stop loss;;179.20;15;Modified;Equities;US;
12/20/2025 4:02:42 AM;NVDA;Sell;Take profit;181.97;;15;Modified;Equities;US;
12/20/2025 4:00:10 AM;NVDA;Sell;Stop loss;;179.41;15;Modified;Equities;US;
12/20/2025 3:57:05 AM;NVDA;Sell;Stop loss;;178.85;15;Modified;Equities;US;
12/20/2025 3:57:00 AM;NVDA;Sell;Stop loss;;179.14;15;Modified;Equities;US;
12/20/2025 3:53:08 AM;NVDA;Sell;Take profit;182.16;;15;Modified;Equities;US;
12/20/2025 3:53:06 AM;NVDA;Sell;Take profit;180.99;;15;Modified;Equities;US;
12/20/2025 3:52:57 AM;NVDA;Sell;Stop loss;;178.23;15;Modified;Equities;US;
12/20/2025 3:52:08 AM;NVDA;Sell;Stop loss;;178.68;15;Modified;Equities;US;
12/20/2025 3:49:02 AM;NVDA;Sell;Stop loss;;178.25;15;Modified;Equities;US;
12/20/2025 3:47:55 AM;NVDA;Sell;Stop loss;;178.31;15;Modified;Equities;US;
12/20/2025 3:47:43 AM;NVDA;Sell;Stop loss;;178.58;15;Modified;Equities;US;
12/20/2025 3:47:27 AM;NVDA;Sell;Take profit;181.92;;15;Modified;Equities;US;
12/20/2025 3:47:09 AM;NVDA;Sell;Take profit;181.99;;15;Modified;Equities;US;
12/20/2025 3:47:09 AM;NVDA;Sell;Stop loss;;177.98;15;Modified;Equities;US;
12/20/2025 3:47:09 AM;NVDA;Sell;Limit;179.99;;10;Filled;Equities;US;
12/20/2025 3:46:07 AM;NVDA;Sell;Limit;179.98;;10;Created;Equities;US;
12/20/2025 3:43:57 AM;NVDA;Sell;Take profit;181.99;;25;Modified;Equities;US;
12/20/2025 3:43:30 AM;NVDA;Sell;Take profit;182.00;;25;Modified;Equities;US;
12/20/2025 3:43:30 AM;NVDA;Sell;Stop loss;;177.98;25;Modified;Equities;US;
12/20/2025 3:43:30 AM;NVDA;Sell;Limit;179.13;;25;Filled;Equities;US;
12/20/2025 3:43:16 AM;NVDA;Sell;Limit;179.11;;25;Modified;Equities;US;
12/20/2025 3:43:10 AM;NVDA;Sell;Limit;179.14;;25;Created;Equities;US;
12/20/2025 3:42:26 AM;NVDA;Sell;Stop loss;;177.98;50;Modified;Equities;US;
12/20/2025 3:42:10 AM;NVDA;Sell;Take profit;182.00;;50;Modified;Equities;US;
12/20/2025 3:42:02 AM;NVDA;Sell;Take profit;180.58;;50;Modified;Equities;US;
12/20/2025 3:41:44 AM;NVDA;Sell;Take profit;179.83;;50;Modified;Equities;US;
12/20/2025 3:41:33 AM;NVDA;Sell;Take profit;179.25;;50;Modified;Equities;US;
12/20/2025 3:41:33 AM;NVDA;Sell;Stop loss;;177.53;50;Modified;Equities;US;
12/20/2025 3:41:33 AM;NVDA;Sell;Limit;178.42;;50;Filled;Equities;US;
12/20/2025 3:40:29 AM;NVDA;Sell;Limit;178.42;;50;Created;Equities;US;
12/20/2025 3:39:11 AM;NVDA;Sell;Take profit;179.25;;100;Created;Equities;US;
12/20/2025 3:39:06 AM;NVDA;Sell;Stop loss;;177.53;100;Created;Equities;US;
12/20/2025 3:39:03 AM;NVDA;Buy;Market;178.19;;50;Filled;Equities;US;
12/20/2025 3:39:00 AM;NVDA;Buy;Market;178.06;;50;Filled;Equities;US;
12/19/2025 4:44:01 AM;TSLA;Sell;Take profit;490.04;;10;Cancelled;Equities;US;
12/19/2025 4:44:01 AM;TSLA;Sell;Stop loss;;484.35;10;Filled;Equities;US;
12/19/2025 4:39:47 AM;TSLA;Sell;Stop loss;;484.36;10;Modified;Equities;US;
12/19/2025 4:38:15 AM;TSLA;Sell;Take profit;490.04;;10;Modified;Equities;US;
12/19/2025 4:38:04 AM;TSLA;Sell;Take profit;488.85;;10;Modified;Equities;US;
12/19/2025 4:38:04 AM;TSLA;Sell;Stop loss;;484.18;10;Modified;Equities;US;
12/19/2025 4:38:04 AM;TSLA;Sell;Limit;486.04;;50;Filled;Equities;US;
12/19/2025 4:37:44 AM;TSLA;Sell;Take profit;488.85;;60;Modified;Equities;US;
12/19/2025 4:37:33 AM;TSLA;Sell;Limit;486.04;;50;Modified;Equities;US;
12/19/2025 4:36:46 AM;TSLA;Sell;Stop loss;;484.18;60;Modified;Equities;US;
12/19/2025 4:36:35 AM;TSLA;Sell;Limit;486.07;;50;Created;Equities;US;
12/19/2025 4:36:26 AM;TSLA;Sell;Take profit;489.14;;60;Modified;Equities;US;
12/19/2025 4:36:17 AM;TSLA;Sell;Stop loss;;483.97;60;Modified;Equities;US;
12/19/2025 4:36:14 AM;TSLA;Sell;Take profit;489.92;;60;Modified;Equities;US;
12/19/2025 4:36:14 AM;TSLA;Sell;Stop loss;;483.54;60;Modified;Equities;US;
12/19/2025 4:36:14 AM;TSLA;Buy;Market;485.46;;20;Filled;Equities;US;
12/19/2025 4:36:13 AM;TSLA;Sell;Stop loss;;483.54;40;Modified;Equities;US;
12/19/2025 4:35:46 AM;TSLA;Sell;Take profit;489.92;;40;Modified;Equities;US;
12/19/2025 4:35:23 AM;TSLA;Sell;Stop loss;;483.71;40;Modified;Equities;US;
12/19/2025 4:35:19 AM;TSLA;Sell;Take profit;494.09;;40;Modified;Equities;US;
12/19/2025 4:35:19 AM;TSLA;Sell;Stop loss;;482.54;40;Modified;Equities;US;
12/19/2025 4:35:19 AM;TSLA;Buy;Market;485.10;;20;Filled;Equities;US;
12/19/2025 4:32:17 AM;TSLA;Sell;Take profit;494.09;;20;Modified;Equities;US;
12/19/2025 4:31:55 AM;TSLA;Sell;Take profit;493.60;;20;Modified;Equities;US;
12/19/2025 4:30:52 AM;TSLA;Sell;Stop loss;;482.54;20;Modified;Equities;US;
12/19/2025 4:30:11 AM;TSLA;Sell;Take profit;489.51;;20;Modified;Equities;US;
12/19/2025 4:30:09 AM;TSLA;Sell;Take profit;488.16;;20;Created;Equities;US;
12/19/2025 4:30:06 AM;TSLA;Sell;Stop loss;;482.24;20;Created;Equities;US;
12/19/2025 4:30:03 AM;TSLA;Buy;Market;483.76;;20;Filled;Equities;US;
12/19/2025 3:53:22 AM;NVDA;Buy;Take profit;170.84;;50;Cancelled;Equities;US;
12/19/2025 3:53:22 AM;NVDA;Buy;Stop loss;;173.52;50;Filled;Equities;US;
12/19/2025 3:50:37 AM;NVDA;Buy;Stop loss;;173.51;50;Modified;Equities;US;
12/19/2025 3:50:30 AM;NVDA;Buy;Stop loss;;173.52;50;Modified;Equities;US;
12/19/2025 3:49:46 AM;NVDA;Buy;Stop loss;;173.35;50;Modified;Equities;US;
12/19/2025 3:49:17 AM;NVDA;Buy;Take profit;170.84;;50;Created;Equities;US;
12/19/2025 3:49:15 AM;NVDA;Buy;Stop loss;;173.40;50;Created;Equities;US;
12/19/2025 3:49:11 AM;NVDA;Sell;Market;172.45;;50;Filled;Equities;US;
12/17/2025 4:17:15 AM;TSLA;Sell;Limit;483.96;;3;Cancelled;Equities;US;
12/17/2025 4:17:12 AM;TSLA;Sell;Take profit;491.82;;5;Cancelled;Equities;US;
12/17/2025 4:17:12 AM;TSLA;Sell;Stop loss;;476.90;5;Filled;Equities;US;
12/17/2025 4:10:45 AM;TSLA;Sell;Stop loss;;476.91;5;Modified;Equities;US;
12/17/2025 4:10:29 AM;TSLA;Sell;Stop loss;;476.64;5;Modified;Equities;US;
12/17/2025 4:08:56 AM;TSLA;Sell;Take profit;491.82;;5;Modified;Equities;US;
12/17/2025 4:08:47 AM;TSLA;Sell;Limit;483.96;;3;Created;Equities;US;
12/17/2025 4:08:24 AM;TSLA;Sell;Take profit;487.64;;5;Modified;Equities;US;
12/17/2025 4:07:53 AM;TSLA;Sell;Stop loss;;478.11;5;Modified;Equities;US;
12/17/2025 4:07:46 AM;TSLA;Sell;Take profit;483.76;;5;Modified;Equities;US;
12/17/2025 4:07:46 AM;TSLA;Sell;Stop loss;;476.68;5;Modified;Equities;US;
12/17/2025 4:07:46 AM;TSLA;Sell;Limit;481.51;;5;Filled;Equities;US;
12/17/2025 4:02:46 AM;TSLA;Sell;Limit;481.49;;5;Created;Equities;US;
12/17/2025 4:01:41 AM;TSLA;Sell;Stop loss;;476.68;10;Modified;Equities;US;
12/17/2025 4:01:24 AM;TSLA;Sell;Take profit;483.76;;10;Modified;Equities;US;
12/17/2025 4:01:24 AM;TSLA;Sell;Stop loss;;476.51;10;Modified;Equities;US;
12/17/2025 4:01:24 AM;TSLA;Sell;Limit;479.91;;40;Filled;Equities;US;
12/17/2025 4:00:41 AM;TSLA;Sell;Stop loss;;476.51;50;Modified;Equities;US;
12/17/2025 3:58:55 AM;TSLA;Sell;Stop loss;;475.89;50;Modified;Equities;US;
12/17/2025 3:58:28 AM;TSLA;Sell;Stop loss;;475.77;50;Modified;Equities;US;
12/17/2025 3:58:03 AM;TSLA;Sell;Limit;479.91;;40;Created;Equities;US;
12/17/2025 3:57:53 AM;TSLA;Sell;Take profit;483.76;;50;Modified;Equities;US;
12/17/2025 3:57:25 AM;TSLA;Sell;Stop loss;;476.07;50;Modified;Equities;US;
12/17/2025 3:55:22 AM;TSLA;Sell;Take profit;483.78;;50;Modified;Equities;US;
12/17/2025 3:54:58 AM;TSLA;Sell;Stop loss;;475.67;50;Modified;Equities;US;
